zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,etiqueta
0.31830988618379086,0.1264684814475537,0.032178939394717644,0.14085494430925924,0.04352085369248127,0.07214495337748728,0.01114857338790695,0.0883036656481714,0.061251078223640024,0.09896929121070228,0.06127911493392637,0.08402960887162482,0.04999526973602407,0.025252584144678656,0.0338165648500906,0.08768619784911082,0.09835879912622132,0.04190394563946056,0.016362513746252413,0.06748150581678225,0.0710869955227144,0.021887277547342782,0.034568054684925374,0.03632209834358745,0.026301221175868052,3
0.31830988618379075,0.0036599139431144935,0.010458718865986077,0.0038559767643197235,0.005303622665635321,0.010926163983983411,0.010753547172278445,0.0062781035102798515,0.004271823284863935,0.004370987118473548,0.008778453922744041,0.008999630493759443,0.012897166442459784,0.006917206468760907,0.004496784004533393,0.005616578490153889,0.00605232943498923,0.010068646494229653,0.013307657149514514,0.012833762329687658,0.019263655211990947,0.0110628061400693,0.005187986111599416,0.005662039382114168,0.0024985567835991,4
0.31830988618379075,0.10850078540572367,0.03734780094408348,0.045015287766807036,0.029619755135886768,0.02314960919348058,0.03150312371858807,0.028421611776157808,0.044901985958919435,0.017866381136113208,0.027095088469268336,0.025462263861338187,0.00556607662779846,0.019113643144064888,0.03120917672442241,0.03484836942535654,0.01527596281790023,0.019676393886686027,0.037274861330949045,0.018728923967144564,0.0482096942289366,0.003628330551723537,0.03367504312349847,0.01845351514385769,0.05899210359333721,3
0.31830988618379,0.03054996641865454,0.014723056481605906,0.016974972742662887,0.011532877162251778,0.010684264069895906,0.006807682312821137,0.011476860295580822,0.003907848838976738,0.0071565795960279975,0.004519160589411513,0.018461339882558877,0.0009980872772974371,0.006532718769717991,0.004370965774067862,0.01311061971531313,0.013688026824596009,0.0030910722693905514,0.021424001429501495,0.00839217131561675,0.015042757933286357,0.014417989868433519,0.005477624366824561,0.002073682456833613,0.006303061905656293,1
0.3183098861837905,0.038984809422123186,0.00708857294462096,0.0385531080952458,0.038861616269692305,0.007817561960685887,0.03495162349494132,0.057674270359826606,0.055713330282162604,0.029930432485505854,0.0056144969471047254,0.0353450528903091,0.04292980141540227,0.06932802810756467,0.05447906349366954,0.038928666450917415,0.022482617413873075,0.02406115517935206,0.03859753136782572,0.02449618524794555,0.06847145145223708,0.06157224277722052,0.04515300590179455,0.03433269262391769,0.031965760304946175,3
0.3183098861837897,0.00049143216242347,0.0016382974496945745,0.00196040876977971,0.0037861976686250935,0.009211255321436287,0.0042986915182203055,0.002098956159169898,0.006145665611558461,0.005644491727673237,0.011211338941377989,0.009985611487806141,0.006537195928036716,0.0044447277532903215,0.006961567513826941,0.0037756354851240076,0.0054300885706813585,0.014518477898808115,0.012869469697912304,0.00570215742978498,0.004096081308982845,0.008259586464241901,0.006203730534740828,0.004142958701546164,0.009035164679952586,4
0.31830988618379036,0.014085070818452528,0.0034251012892240014,0.006400320020921846,0.00850965681839234,0.006710902812093006,0.0061288462158726785,0.009813261405381104,0.0036439964299321043,0.0077848898893723584,0.005048917552732168,0.01064266903809667,0.0014638971574317224,0.01740961781829944,0.006790572254607029,0.003507545609244247,0.011604034589116565,0.0036407395102207828,0.009906420638928048,0.013905220871515205,0.015306119778916251,0.009108504107692119,0.008690037175475136,0.006954704393618488,0.00982207213998108,4
0.318309886183791,0.05737030929774836,0.06821868301341356,0.02890450109516619,0.025631535087346998,0.01977625685796919,0.07270911759608902,0.0336477261268486,0.034259185743547055,0.05967654950283964,0.029218482646766002,0.019852210935620528,0.03164760874717834,0.050319609987945595,0.011745993584217386,0.052487420141075596,0.05084286184707184,0.02404345296897992,0.026239884799382728,0.006819557451404907,0.0013917396149828731,0.017609597665369035,0.03564677749438148,0.04744133175994368,0.044411429930717575,1
0.31830988618379114,0.06284057657313445,0.013577768615346993,0.03837477778011054,0.0324808130213288,0.045764854576181326,0.015921271712410656,0.03253761311561941,0.007448128969826394,0.030060959018942065,0.04626109295523817,0.04599580621921097,0.009625894958345475,0.014719469230261977,0.03528895426463451,0.03428364740282616,0.031095928843318722,0.012436161416650958,0.027144065611861126,0.030397790115847135,0.0008552540125799291,0.01911830124981333,0.05220607702235117,0.029904321490970557,0.03163099497420882,3
0.3183098861837903,0.019404560100972808,0.001081990124038458,0.00857906657914433,0.00366249101003246,0.002590449118037299,0.010643823684592782,0.004940456183201508,0.005628633604102901,0.007201584211032619,0.004866498654804202,0.001458199974692713,0.01178049991410532,0.006423499255839363,0.007014616172264597,0.015825781985457445,0.008127029305568668,0.006784937670523109,0.0020621969799787137,0.021007752268823607,0.012699576917186036,0.008238496260570083,0.006603106352828613,0.01707766386171448,0.0057442507445592565,4
