zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,etiqueta
0.31830988618378997,0.003464117431121361,0.0035194271265518466,0.002746908327765595,0.0024834699651048696,0.0035865187703079298,0.0008128402897531667,0.008493705931624658,0.0010719720882953693,0.004534069944075244,0.00740724452166886,0.007438658206825389,0.0021033074933129244,0.010868370650774423,0.0028743026819548607,0.0008483557492321381,0.008766751425866824,0.011243701901477936,0.01224834641467273,0.014821886636043403,0.0015022602422771032,0.013339523594485054,0.0024969401769810067,0.004819220149558704,0.007112113719263635,3
0.31830988618379086,0.09723813557934695,0.04059861672232782,0.05391917087938961,0.014871948065615724,0.003870263750882668,0.04319658389549326,0.03997923644596231,0.03708465016265851,0.012731082403443407,0.002727632907493581,0.022311752603108203,0.008858760507874998,0.035408909336272304,0.022135617894198215,0.020143627267250108,0.01584380243552807,0.019777896974571038,0.009167704776551521,0.013675981491558072,0.0011535706060776234,0.005684709974547429,0.002981642994925209,0.01795656188835574,0.014310095211612835,3
0.31830988618379114,0.016410929331132744,0.015963613904447383,0.009371557527442287,0.013389506212598325,0.013490287225227974,0.0038422054329597054,0.012564963424062398,0.006039770833590187,0.010321224106298807,0.012299190606949865,0.020297768193380628,0.0005093184647784988,0.01875335473125449,0.022373384811155715,0.022662057961495525,0.013980223059926368,0.017157439018331756,0.012717196755537834,0.01823965910743905,0.001477964441813659,0.0037442034985110144,0.00669862956066256,0.019625512326705844,0.01962298905201668,1
0.3183098861837912,0.0022747893560615576,0.0003500454769904488,0.009786718124252696,0.014373588226977489,0.01318758524895381,0.02549157806442824,0.011623958407928733,0.015037478433836602,0.004408771098924035,0.0052259534347835705,0.009949475924004756,0.014615918493827101,0.0071453390297817705,0.001327079339302562,0.014675683250145814,0.009344641546486088,0.012501736591851923,0.00826660771689874,0.020730786766575922,0.01914587643086191,0.006222450068081473,0.00246267453581733,0.014655248287252311,0.011421263603922009,3
0.3183098861837907,0.004953588985785068,0.004963550033831116,0.005042579564505147,0.002500497476916752,0.011505172499669916,0.008519093242098317,0.0074097621751482625,0.008267505602902875,0.00876962938689788,0.008836594103818676,0.016913925963003878,0.00766538084863695,0.0032953947473550963,0.021964448252609115,0.005278468575986245,0.0010090576904213469,0.01546675252766964,0.0076420610327613365,0.02052004684833141,0.0008630295623325861,0.005217658381194707,0.015548024621128982,0.004476166271369987,0.003562842973697752,3
0.3183098861837891,0.035479815394878836,0.016418956950905547,0.02099179942153986,0.01190375794454388,0.011144447174026264,0.003937525108286999,0.005253269094884028,0.004502124745527341,0.010388912702203018,0.005569688407586538,0.011743280046328849,0.0009191359482475232,0.008198506218882549,0.0035540047851144296,0.008526741147389221,0.011467191479042139,0.007352007167910168,0.01599287526825421,0.019323611180165533,0.0027775313211505152,0.012744467367523911,0.0033100178447049004,0.01075808363502214,0.007741922027712985,1
0.31830988618379225,0.011393258865716765,0.0032237431889511814,0.010387282597212555,0.006604933447034269,0.010255908236843908,0.0021211704461174246,0.0027312745283747204,0.0043151742475579565,0.008643689740137872,0.0050007859235608855,0.013546918348773812,0.0028082166271998625,0.0029734374364340506,0.00414340872087457,0.013638949585529006,0.012603723919043594,0.003103911621534341,0.014471715580400769,0.010159678342808209,0.002809500136327551,0.006136587343945701,0.005912933366343771,0.01161482839042874,0.00509975659042876,3
0.3183098861837909,0.0330961262931265,0.031105372582939127,0.023237163188913765,0.026305842248026762,0.012670613770878908,0.002246490764761619,0.022123356672513105,0.014730024871571414,0.03003154411754041,0.015874408912276868,0.015066985643792429,0.0024666579333958234,0.01684000448883759,0.020296736543407117,0.02036240831642266,0.02474831597954112,0.008558047734057711,0.03085200347739236,0.010895107999295767,0.012087379075779767,0.013799440054926835,0.009696100769017335,0.013259703039836136,0.007015090116387171,1
0.31830988618379047,0.0009911739966896279,0.034622270665841434,0.04029847409609588,0.021055447422322585,0.04151029409688241,0.005218537028215069,0.020994054372794717,0.02772126119499285,0.005634141497695909,0.005102940921395294,0.025863752404146168,0.022690927634613646,0.0066428495549554,0.014450448698360414,0.010643785141439368,0.0017669032720478042,0.014683207749783033,0.028857156555849486,0.029968770754951454,0.002848568380578895,0.01479465223189546,0.007506291396452953,0.00859127070164599,0.0030036735951751072,1
0.31830988618379114,0.09731875647174884,0.0975339041341429,0.06421030700761284,0.09858287549370894,0.09176885460705266,0.0004009165870622587,0.027809899395476786,0.0529876042008288,0.023632651845380926,0.013487645173037409,0.039456025523797636,0.005471353711875078,0.01944824737974798,0.015177368726730216,0.011535002183350948,0.02947623450014656,0.02708988072551326,0.028954196277780887,0.03918204599630762,0.0028209978094621635,0.019486312771179598,0.010987857293128093,0.019967161279260185,0.019240552444279992,1
0.3183098861837913,0.0024289432277360096,0.005258614530403319,0.0018673385393567015,0.0037874763951774933,0.007693186338213075,0.0066526720448190895,0.001971442599520916,0.007840573912773527,0.0057295693831540305,0.01401604030047153,0.0133310300056606,0.004917667823084437,0.0017176291835979832,0.007484461728112044,0.0003001095673934377,0.00402368730624713,0.01895488252687455,0.015224994937067839,0.0029077321157207564,0.010289401812896915,0.0007496779515647222,0.013267058624591503,0.001270486005360131,0.0034055676374605244,3
